@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute Income real
@attribute Expenses real
@attribute TotalCredit real


@data

0,0,143.92421717988663,96.30975283239708,60.03960608298398
0,1,148.12003295065702,66.34474193480595,94.3075437979809
0,2,148.25787698693304,98.8989264356197,65.63670479993654
0,3,149.01366215715746,61.778054883033995,93.84994842757267
0,4,146.18034248401645,113.47492088412248,62.52091779171395
0,5,146.05470050903693,52.236487617478346,96.42665727874154
0,6,148.571601453521,115.83301548695906,62.49324514035028
0,7,149.36425007476925,40.21223845292503,99.79625772919914
0,8,151.9158880891937,119.21971210984128,62.06798708340251
0,9,152.48153441887808,29.971717384031948,99.72432145430258
0,10,153.72002843832334,123.36710556174143,58.70532646241925
0,11,151.05646132148053,27.3543600273929,103.19469253907057
0,12,150.22415539916247,138.2744676442254,52.66587518599983
0,13,150.68471959813527,10.326825226521294,111.16371627337755
0,14,150.27389315215547,155.13365115846182,45.67296458114292
0,15,150.4359594956868,6.159090164595568,116.4391165221501
0,16,152.3931891417998,169.79890955457728,38.08188047216616
0,17,150.22772106000463,21.611337360450023,123.51813274189418
0,18,148.76523130704774,196.58421711425495,30.51751007068367
0,19,150.82957381957507,56.82034861563102,134.45729222244807
0,20,151.03532663705076,231.94721720624258,18.287421816505848
0,21,149.01886179468593,87.8482804050804,149.99312779122897
0,22,150.69668713244067,267.1585140681981,1.1214434457668006
0,23,151.8304486540254,136.15533291523832,165.18956010019772
0,24,150.87639441728226,322.4237214068445,17.359329242204268
0,25,152.0795614626672,201.8967023096751,189.91952687415937
0,26,151.77819122010402,391.18463077800516,45.235357678654324
0,27,149.85580488181014,272.4133361172848,218.53582366162792
0,28,151.142897628353,474.5377540358402,77.61420916970803
0,29,151.27766280818432,370.8988718783019,259.250727906819
0,30,152.0076117736592,581.855196986581,123.01042032313649
0,31,152.7481172663361,495.4201410736367,308.8767759984175
0,32,151.74007255759614,727.0002826131301,177.42293404300193
0,33,152.41513061377535,660.4745151631188,370.1561868348746
0,34,150.26346706294828,914.9468484766396,251.86135365261953
0,35,150.01112066311745,861.7992016206022,453.67257596805007
0,36,148.9118257232398,1148.5983857029012,343.5518178194901
0,37,149.59023113855594,1128.5916220846884,558.4750951956643
0,38,150.41685027561806,1445.3971517069094,461.45135163105385
0,39,151.4557179428447,1467.9924961447823,691.9853214417968
0,40,150.45094446064738,1827.3381738085648,612.6825034564744
0,41,150.35590001318633,1897.709190924248,861.9250439803523
0,42,147.7789904434937,2322.4073383497607,804.261304778606
0,43,147.3299318301418,2446.789634265572,1078.4309863252774
0,44,147.8647886110847,2944.8909869920335,1051.6070276727064
0,45,147.88414751918555,3154.070356288635,1357.715436019015
0,46,147.27540451574632,3744.38072237571,1366.7837367060085
0,47,149.72867000954696,4063.442219402623,1715.6291319297793
0,48,149.20530717763697,4767.743024893693,1770.7971079302988
0,49,149.30885717766347,5218.300385878197,2172.201872757815
1,0,141.97326590644457,100.40630629553371,58.46788332898032
1,1,145.33109097124634,70.67149295649267,93.85953992832434
1,2,148.71337995560404,93.05081839940334,66.74049331357959
1,3,150.30422098196175,62.461819740837846,91.25498360672076
1,4,151.0619680665736,93.9248613179773,68.4102480271361
1,5,149.04258491624324,68.73092410179274,87.18541236003702
1,6,148.74117817122303,95.27215692955944,72.78497404731102
1,7,150.21424819389145,61.32206303031431,85.69545852313088
1,8,151.09539799406727,97.22822701561503,74.09036336570209
1,9,152.09053435754498,53.52218044553747,87.12747367354132
1,10,151.079308083432,109.4643813703007,69.38604344966313
1,11,149.9241108078787,43.94004917568846,93.0121367184417
1,12,148.76062001095684,124.4996153320673,63.17422912601488
1,13,148.29216823034616,33.37586677429926,100.07942008781615
1,14,149.6288866994047,132.52909492941325,56.34428591425802
1,15,150.08337587799943,19.662930498027166,105.24986265628641
1,16,149.5462071131265,149.93766363608256,50.30986485459043
1,17,149.5718939600783,0.845001868151499,111.78606059039018
1,18,148.8523013337276,171.57500467268193,41.50502029176595
1,19,149.4225101033181,22.92632466978489,121.13028306141835
1,20,147.55546944462196,202.5904651933226,32.08755861731456
1,21,148.7795585485628,56.98853795507438,135.80550858614214
1,22,150.47475840786637,234.5444872685904,17.64411638160677
1,23,150.97531859633705,100.65052843771275,148.0166063967268
1,24,151.73715666775934,274.5170780618938,2.3093060501542197
1,25,150.22156188775963,141.16975709561927,166.35872319240633
1,26,149.93912143311812,328.6108647053897,17.990789264155524
1,27,151.0632281465435,205.6368767546902,191.70566921153582
1,28,149.51849292845242,401.0131621989213,46.07477117538069
1,29,150.59491874862908,285.86090700846734,220.67024322998438
1,30,149.98451225272635,492.7553578799045,82.85931428324
1,31,150.09529437410072,389.2190995024274,262.05927916532454
1,32,150.26251776873707,607.9442381640383,128.6297945739081
1,33,150.067871006733,515.8995357296532,314.1630321122615
1,34,150.48738284533334,750.7352345727237,187.02349490430856
1,35,148.02157984554714,673.4103005275333,379.75687695939615
1,36,150.98070176760058,928.4245097552266,258.5918541124653
1,37,150.70005759023016,879.8221015150791,459.9660355662042
1,38,151.05865436851852,1161.6491797612023,348.8340415841541
1,39,152.13812141883628,1151.4827934433033,563.6509100588428
1,40,150.30177816361092,1470.5067808397835,468.5651856325767
1,41,151.28711809236162,1497.6538586762495,699.8917284481661
1,42,153.0253768516981,1854.8670730953654,622.0275754901584
1,43,152.86069181375197,1935.623763248769,872.8130491313163
1,44,152.28847270613892,2350.0349865434478,816.4346193897438
1,45,149.62067315384274,2487.0458118764054,1093.9920087394282
1,46,150.94223295852882,2981.744897261386,1069.3154869685154
1,47,150.6397119759752,3205.1093375516284,1378.3401825903577
1,48,148.22749872591916,3800.8113010297484,1387.8611785841904
1,49,151.16011916134693,4133.1996545605325,1739.9313104491494
2,0,142.30031808238496,95.91325226498243,62.186615649800046
2,1,146.8492992743081,72.92531064859982,93.28316506553315
2,2,149.04368651212516,92.1186368498306,66.39374352399624
2,3,149.81533626129092,63.80102224375936,89.20508156777456
2,4,148.30515568643318,102.74613681218331,68.09914491136634
2,5,148.79554336244507,53.18805161972973,93.37179100723142
2,6,149.92536112959246,112.31492078086504,65.454828603328
2,7,152.0858353085857,36.27790787903125,94.80463256476115
2,8,151.09773372565996,126.51348025208937,61.56216398113652
2,9,151.18425212327264,23.04032433864957,100.71141387764877
2,10,151.21215551755787,139.36871023594307,55.951770380332675
2,11,150.74128478389412,7.8235118165819415,105.717308624889
2,12,149.88403055099087,158.95574425218155,50.73263515190621
2,13,150.44637402508488,10.635069162315489,114.0475256862272
2,14,148.00846293798205,185.78895674056736,38.26264039895941
2,15,148.27850593058895,35.21318543027881,124.79987602455267
2,16,147.7381786546236,215.23151212181963,25.88936516196675
2,17,147.98243851964253,66.06587868449452,137.60606360773954
2,18,148.6749351036088,250.01798668168234,13.195843680687076
2,19,150.1388277047585,115.12773918621241,155.57663343903928
2,20,151.2274484577453,295.12030661188095,5.856258723346201
2,21,151.34681933193326,169.54537317462842,178.13995328616852
2,22,150.17445404393155,362.49712485134796,30.7026394199832
2,23,149.46137310209022,239.26785605857003,203.97289426236802
2,24,148.48696623547468,446.11390877453425,61.9155247591309
2,25,149.36577619332502,330.9893045178989,241.5983849749327
2,26,148.34750789132633,549.882147639458,108.46701926317041
2,27,149.78158683742038,453.4626254884929,291.7555135466019
2,28,150.0422585560869,682.4488425800847,158.13937884376986
2,29,152.19111539784902,608.4195661485855,350.69772785722705
2,30,149.5749760454388,858.4997428003935,227.710224996384
2,31,147.8267205973703,793.8543890770337,425.6304633632054
2,32,149.77559909670396,1069.087385806913,311.2086919309679
2,33,150.95093569774815,1043.2366243658857,521.5532634042079
2,34,151.3375092340034,1344.4923489738826,420.57628260437514
2,35,150.53379616561548,1352.9225667196442,644.951821793312
2,36,149.90006172115565,1698.7985708712686,559.9253423658522
2,37,150.30566650969632,1752.1077816253219,803.117778765079
2,38,149.88401800258308,2152.8112908742537,737.8608625412871
2,39,149.3779244865429,2263.7315369418598,1006.5567968837981
2,40,149.42440597170295,2733.8926857826054,968.3245453615132
2,41,149.14434239802128,2917.942951328171,1264.6718195300534
2,42,146.23130756236142,3481.09133897845,1261.542765266808
2,43,149.65972743262333,3766.5525466075587,1596.6312376046212
2,44,151.45451303690805,4428.931646064793,1636.7368058423174
2,45,151.28890395202131,4845.501058816018,2023.0143584975776
2,46,150.5692942270549,5650.481173140205,2119.3616233294615
2,47,148.85208521106745,6220.740421798988,2567.7611099204746
2,48,147.72516099110442,7213.283728862687,2734.350616548677
2,49,148.1643457908271,7982.784300402504,3262.6263234681264
3,0,141.16978381934055,100.3729529500939,57.75839611948584
3,1,147.1525513438564,63.96899946736184,95.21277737411583
3,2,149.23744709202595,98.25846986321041,65.79489931872254
3,3,149.13961724670315,62.849065443591,89.69311887932841
3,4,149.87317541436875,98.02059464514022,69.34004999430977
3,5,150.2744348575834,55.705834082020246,90.63856113333057
3,6,150.0116603296983,105.1879711630738,68.42118543184516
3,7,149.95273031644479,49.089746067589445,91.59735817494374
3,8,150.26117722578147,114.98468931704441,66.31572176748762
3,9,151.6203213837827,32.023557227239905,95.05763719748253
3,10,150.41522429244205,134.4404284548982,60.37786177083312
3,11,151.34248545163874,13.949681340990395,103.13392930282158
3,12,149.33726920769402,155.72821705775522,51.46650375873579
3,13,151.45532476499307,10.813194563953758,110.6987249910706
3,14,149.09691654390414,187.8102501022782,41.14480135993733
3,15,149.73095493865435,42.31965658267407,124.99119410635797
3,16,150.2493712386598,212.9888483140382,27.447555922335823
3,17,149.0841285968119,71.67543358215258,138.90641663823695
3,18,150.78211714349337,246.8552093329639,12.812575296584072
3,19,148.89543788324144,108.20418611710261,153.37025498470032
3,20,148.84156029902158,296.701954571371,4.896833664241797
3,21,150.81102945115748,167.57671609680878,176.11468326911282
3,22,148.13708483284032,363.9640779775774,29.351641162317378
3,23,149.40451322645416,241.30220805825218,205.45739335321576
3,24,149.16755285770398,443.2901273522187,61.23792384607583
3,25,149.40176228567407,332.41705342227715,240.83098514469646
3,26,151.98470332385102,539.4661318575568,101.26529600521849
3,27,150.01137529427345,441.15997535502754,283.5845429174102
3,28,151.76234401230175,660.4853232423407,149.44455508347238
3,29,150.01588376214752,577.0758428886866,338.1847624935448
3,30,149.45253753351858,824.7755711092374,212.6788954037815
3,31,150.3123742175221,765.60372159145,410.20976860481977
3,32,148.82263607897227,1041.725657720769,295.80884441930016
3,33,147.2384060182735,999.3174669975169,502.28726829688003
3,34,149.38935562060885,1301.670130761237,400.2045068077473
3,35,149.73165925343142,1304.3972955430074,624.1707555870513
3,36,151.9516798068098,1640.3368484192958,537.1363446460307
3,37,148.67658217555737,1679.2818275785962,776.3738595135368
3,38,150.58883680210474,2070.2655043311024,705.9781496294572
3,39,151.13421523491112,2174.2845799469665,967.5858436649476
3,40,151.32049403669507,2624.2181280198383,924.5582773920935
3,41,150.95835538282142,2801.0209143163715,1214.1983046879795
3,42,150.11242678364775,3336.62925710482,1204.4488532194998
3,43,149.19828093571053,3600.9045165716752,1530.932271027505
3,44,150.18117143488917,4242.359513730298,1562.6114856305055
3,45,150.1052498241848,4626.440364130751,1939.1395902429936
3,46,149.66609373527055,5405.173848399188,2021.927932625652
3,47,150.85639104721074,5946.696002032522,2455.666131311526
3,48,151.12820103742246,6894.0930525835865,2608.9003732480032
3,49,149.86893835376492,7627.925870245313,3120.518750983046
4,0,139.7403985266998,103.05820060852798,56.29703763286437
4,1,145.31786083163132,70.53705752421006,96.18500417444046
4,2,148.05659920070508,93.23083752404453,67.15529130045363
4,3,149.39553132246277,65.40304138365907,92.43104905144699
4,4,151.41665396875152,88.67231992885513,67.86935271468545
4,5,149.5160202918042,73.92826031533177,89.29651582238813
4,6,150.33699595755692,87.75513317895549,72.06679965703975
4,7,150.0766128013309,68.74185563004876,85.84448644860333
4,8,150.06542791655676,93.53866649847777,73.80460215400987
4,9,150.07328835084195,62.80466413728334,85.1253406667288
4,10,149.3193225085435,100.91245490119555,71.16424302478391
4,11,149.90628887990533,56.91058937540497,89.34633562336428
4,12,150.19654991766367,103.84377393744688,69.09863626355033
4,13,149.4342815027365,55.89937365744211,91.09801897512715
4,14,148.1058763352177,112.42217995110512,67.30751831688089
4,15,148.32705296844435,46.898916001490136,94.3459607108477
4,16,151.37141930018896,114.02627788966987,63.43192031711772
4,17,149.64496448360018,41.548123686896695,98.36991483757531
4,18,150.30066325658933,121.16454280303216,62.12415337515975
4,19,149.67299321919114,33.891852789424476,98.47516182172075
4,20,149.692765988299,131.3774116067935,57.23144092776633
4,21,148.18672293940944,26.304092219508505,104.09259301915921
4,22,148.92820533914428,144.35025008571745,52.72920508014084
4,23,150.767246421693,3.0628160773280086,108.37222137207708
4,24,149.05121751662082,169.6153886075819,44.67011717551987
4,25,148.76898877286234,22.471571673505835,118.65690965376302
4,26,148.80649441648032,199.27604537555828,34.20010927922408
4,27,150.77491791403298,56.46820146022861,130.03315865630208
4,28,150.25814167945063,234.7677779194919,21.29301638108852
4,29,150.9231374027288,96.76416033778565,147.3955470572538
4,30,150.96990752600706,276.20739252344083,3.47246755937077
4,31,150.3266852449835,143.42170934067147,165.9230502495961
4,32,150.67759792660675,331.2776737287226,19.949881690254117
4,33,150.82589449686236,205.3281659420228,193.12463413569483
4,34,148.8577065005676,405.5537361351642,50.2037610201088
4,35,149.37949173587978,285.63688568168936,226.3121666336809
4,36,150.1284849354065,492.9200885567259,84.19406722688564
4,37,150.81333947782255,394.3153064844179,264.1156066998726
4,38,152.14499612524315,609.0928544366368,127.6112508293406
4,39,150.55691748737,520.6774842404573,314.0191607919823
4,40,151.82080332659265,753.2266805717436,185.3926140999326
4,41,149.73394138679404,682.1528969263977,380.1142751584962
4,42,153.26911833394237,934.1980766856361,259.8371823623524
4,43,150.73764204429816,889.6806650654812,464.2291625324579
4,44,149.77442143118392,1177.6876300623812,355.85381751294375
4,45,149.07087469410718,1159.3154186928869,569.369907103545
4,46,149.84044084780763,1482.2948686343825,473.6658852135686
4,47,147.93578691846815,1501.6099752772693,704.4883661319952
4,48,148.95383715279527,1873.2560586161078,626.4249563560791
4,49,151.55224411091692,1953.311063842297,880.5305869122956
5,0,143.5152744255206,96.38514014105539,62.37068537781404
5,1,147.22351072734165,67.44135172613807,93.10196713618001
5,2,148.92272716177305,96.20942593086399,69.02326825864246
5,3,150.8348377100241,58.685234065730015,90.75576234939493
5,4,151.26805877449522,99.99181435228468,68.55987945311973
5,5,149.98148044552116,57.354534945293416,90.6708949865561
5,6,149.3298148813994,108.23490024411832,68.48654203639232
5,7,147.27575611354104,57.6701378022414,89.7700111939363
5,8,150.04475092903354,104.61972584347217,69.0199356613328
5,9,148.21452546433582,56.81790709343885,91.4852629958516
5,10,147.91918940494776,111.96404775884298,65.20004872314004
5,11,149.6806806134745,40.890295261431326,95.75940663079575
5,12,151.33745195055616,120.80615281830717,62.68512175082047
5,13,150.14131214093848,32.639790422538894,97.72793039378395
5,14,148.06604553351016,138.3867531198161,59.256377154773695
5,15,149.5562078442604,15.208753969306969,102.92288891958538
5,16,149.6425960209178,152.84918887966606,51.71363881624869
5,17,150.3338085887885,2.30308674757093,111.6507617455978
5,18,151.22226463421072,169.1391915882133,44.831397958137586
5,19,149.62504354972432,19.283495949254714,118.97738089897733
5,20,150.15799269600032,189.98151009649257,35.67772303010158
5,21,150.10656057357994,44.1304701137428,127.47076234504154
5,22,151.7100670350657,213.33199861526356,25.246454681137422
5,23,151.8171815852309,79.90069054227928,141.62609940846056
5,24,150.98658442624063,255.76960218788423,10.446106865765671
5,25,149.99690422319458,120.91644702030342,157.85279160549723
5,26,150.93444058247783,304.7452173326021,8.959016223802792
5,27,151.21718304436902,177.7220878682137,180.88196726641746
5,28,150.34753219364805,367.26703107543693,35.13975064783628
5,29,149.4199552386099,243.50070293296983,209.89574129624305
5,30,151.19473084283996,441.25179192453015,65.83335816952683
5,31,150.53641299437345,332.42356841426385,243.15037636904623
5,32,149.80559177531143,546.1648466650246,104.97179060014679
5,33,150.31990594406548,450.0050488816355,286.19812276926007
5,34,149.54536897205767,679.7287860404484,156.21253342058748
5,35,150.17794798437347,600.4228673946834,345.3241376980467
5,36,150.23505569288295,850.593083994126,225.18704942536283
5,37,150.74004870876286,792.9639031614545,424.90372046635935
5,38,149.5864518447945,1067.035214940972,312.03112334269395
5,39,149.4015655244036,1036.3663004603632,521.3169705114542
5,40,149.70623620048332,1342.1069364211432,418.96222180790943
5,41,149.97397782160587,1347.1524131948267,643.317690623874
5,42,150.46591001993838,1692.0584982650407,556.9646108504323
5,43,151.2477105879248,1747.878122497485,798.7369563116841
5,44,150.55261625218336,2143.5159754081396,734.0773675614919
5,45,149.9242082977485,2255.9140174491813,1000.720498382138
5,46,151.01147169343915,2716.3474531851643,961.4484425160672
5,47,150.42465982663404,2904.64856909961,1259.6051563018777
5,48,150.35914090325272,3454.6461944893163,1254.5560400212078
5,49,149.37889788531174,3738.6658655091114,1587.283022055867
6,0,140.48900358681763,103.03370022296706,55.70794960308272
6,1,143.38470210894909,74.86008207373146,96.09253244912841
6,2,146.34444942390033,96.59624091863094,66.00155541976441
6,3,149.65711634689697,61.82276490517502,92.57884042682728
6,4,149.02524254077667,104.62974236294484,63.75515137243991
6,5,151.06251692865283,49.94829472203425,95.86618083141047
6,6,152.0828236668508,108.35964640017536,62.79859527297076
6,7,149.45065523845497,48.14547474781405,96.27792687452698
6,8,152.66661690683827,102.51806940267804,62.182555143573644
6,9,151.53656276925398,50.201023373688685,96.83868638054538
6,10,149.93534058855695,113.29893567513663,63.630871863842145
6,11,150.93628819977917,41.385032179799644,96.64395652311647
