@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute Default {0.0, 1.0}
@attribute Income real
@attribute Expenses real
@attribute TotalCredit real


@data

0,0,0.0,163.18629650745171,121.49362785937035,97.16988411999259
0,1,1.0,156.5292011191103,115.63041978620137,98.74244270380564
0,2,0.0,141.96842139351122,88.22240038190724,95.87204246836885
0,3,1.0,146.16279283731643,85.57636730040981,101.4497621274195
0,4,0.0,153.1845751282158,108.02727652337614,98.88170348614261
0,5,1.0,152.28859810908872,105.42827321661802,98.75943520190907
0,6,1.0,152.38910663133592,102.9868617643469,99.98747186915887
0,7,0.0,148.02176150883648,100.37688604282611,99.8144635791121
0,8,1.0,149.13994961799574,98.22305038934988,100.06634342593743
0,9,0.0,151.0015353055529,100.9133676236395,96.62621464080735
0,10,1.0,151.09773663307698,98.07555855564252,102.36674065815359
0,11,1.0,150.04531233898504,97.1166992528731,96.18716362781461
0,12,0.0,149.6334094072857,101.1362961846542,102.31177107995819
0,13,1.0,150.68401499248733,97.31187813407972,96.75054045155794
0,14,1.0,150.10408969978607,94.65475917963951,98.32792372534304
0,15,1.0,149.2687415036779,93.23645990492759,99.22350390761189
0,16,1.0,150.5932267699652,93.6260136650354,97.3225912496636
0,17,0.0,148.9446839144128,105.15371449981477,100.00206296613365
0,18,0.0,151.7936215272792,96.9229509129158,94.20915321232141
0,19,1.0,150.8745967979034,95.95311388468699,102.0883066724828
0,20,0.0,149.4442100099339,103.64929504746357,94.38485815064385
0,21,0.0,149.4291249382855,97.1772728733309,100.30472233589147
0,22,1.0,149.99768431244993,94.42617106360586,98.96241726731749
0,23,0.0,149.0725604430273,103.68011289859061,101.40341813183397
0,24,1.0,148.57126939131658,100.37953006062858,99.03725208185529
0,25,1.0,150.2036054467348,99.57003140180512,100.32940842289997
0,26,1.0,150.88027556279712,97.207242120156,98.01074339981437
0,27,0.0,148.20515730078947,99.47789754258241,98.92601029002925
0,28,0.0,151.08874238146075,99.66740772116184,100.0505543072901
0,29,1.0,150.98163436870203,97.16734046296949,98.98676629855676
0,30,0.0,146.58949775085338,100.2962740790757,101.32340405262696
0,31,1.0,147.8498150750043,100.44853626150409,98.93669226460739
0,32,0.0,151.78780615413234,100.65451967480749,99.52736799332939
0,33,0.0,146.82973242900465,96.91447868512472,97.3365557772156
0,34,1.0,147.94547268389348,98.00317931148899,99.59904124920062
0,35,0.0,153.00861542580665,100.1000354551362,98.97738232004059
0,36,0.0,145.35861657170616,97.77043340671888,95.64412274884039
0,37,1.0,146.50057200475487,98.37026687615769,100.40978736740321
0,38,0.0,152.5795588867811,101.77724837902413,96.08397826672409
0,39,1.0,151.82832245223892,100.61450502924207,98.4181984884126
0,40,1.0,150.01012226733187,100.09313886102233,98.27553179569676
0,41,0.0,148.75943096056275,101.78182381905144,102.11378369521691
0,42,1.0,150.09195250630324,99.22092068318598,99.6665205623285
0,43,0.0,149.53087651383626,99.88567029478098,99.689846503383
0,44,1.0,150.04395821617632,100.33293516675324,99.40878525991674
0,45,0.0,148.67429347007044,99.0626091423843,96.01095464105386
0,46,1.0,149.0640234999704,97.19152527860491,101.27335972135057
0,47,0.0,148.95699605292285,101.17782420985284,95.91795039529302
0,48,1.0,149.14637856822256,98.45211484637157,99.82494450645561
0,49,1.0,149.63798718611557,97.21928247200577,99.46331507549515
1,0,0.0,164.6841244256898,123.0415305816239,92.38796806295099
1,1,0.0,133.48154779887807,84.28326492026385,103.14579833411966
1,2,1.0,140.64438237080537,86.79365178772302,95.91948732293811
1,3,0.0,159.04468324303033,110.6321751752376,98.39874013871935
1,4,0.0,139.04934433838633,91.14644662686489,102.13772478011184
1,5,0.0,161.38726002625953,106.76701806756112,96.14454000584244
1,6,1.0,156.84706511347756,105.84348575151246,97.95777182619707
1,7,1.0,153.87554214942233,103.05600788175681,98.5967850775537
1,8,0.0,145.61425005499612,96.40239531227775,102.43167116897672
1,9,0.0,153.54601807719166,101.80131162215123,98.92470071623168
1,10,1.0,152.29140757437983,98.20053474507543,98.21875106115071
1,11,1.0,151.45725905107008,96.69079708601004,99.90122502102665
1,12,0.0,147.71187041043618,100.76044060000345,96.774713234754
1,13,1.0,148.08860560087209,99.15457097245898,99.26386142013469
1,14,0.0,151.4106283223585,100.45749185641125,98.96034304564172
1,15,1.0,150.78760186672073,99.41949304026267,98.5955444392226
1,16,0.0,149.46754614977272,101.94146911876342,99.6565447952171
1,17,1.0,150.3150279235844,98.60003953066422,96.70429942848922
1,18,0.0,148.9663549398277,100.19563383908398,98.86676094245186
1,19,0.0,150.61687008371635,99.85023272199693,97.95475906947344
1,20,1.0,151.0945884999136,98.1698351894867,98.84225243699227
1,21,1.0,150.8916960807595,97.02439173731935,99.91752875739414
1,22,1.0,149.70859728078477,96.00020208642277,97.8548268440795
1,23,1.0,150.7695663067671,95.5309494326175,97.54222463067538
1,24,0.0,148.10546393735436,102.19925955918724,99.33365462359852
1,25,0.0,149.23504820706205,98.31586704129634,96.89543767389313
1,26,0.0,149.76056664197753,102.61464011800211,99.62598838602348
1,27,1.0,150.79605870888383,101.23051148517179,97.87786143870191
1,28,0.0,146.9053931421891,100.45793253526719,99.34972684542423
1,29,1.0,147.92435078019085,101.48017160742873,98.16204486646996
1,30,1.0,148.350518693688,102.62575765497031,100.39354795990327
1,31,0.0,150.46738463539947,97.20857585452677,96.48308638872295
1,32,1.0,151.0225282895185,96.50972987092905,99.62161084654583
1,33,0.0,148.33193921010252,102.03207553386693,99.96290521242021
1,34,1.0,148.55881346737107,100.8111535418738,97.07742220766248
1,35,0.0,151.77735981972512,99.48529980203152,101.68059663636302
1,36,1.0,150.93711880500157,98.56102045561184,98.95572047079865
1,37,0.0,147.60675109500386,100.77182288688044,99.1256372560993
1,38,0.0,152.03041062236233,100.15904523618295,100.41288540853675
1,39,1.0,151.56288753626902,98.9337674496114,97.7168706587465
1,40,0.0,147.92215458310787,101.1465900434784,100.72615658182575
1,41,1.0,148.0849906857271,98.80731656365472,97.98832235383549
1,42,0.0,152.12956227444568,99.61748590287957,100.51831849661231
1,43,1.0,150.71351536112817,100.32892281543263,97.70223414950868
1,44,0.0,148.9231983754855,101.38795301718774,102.25703980009716
1,45,1.0,149.71913768168292,100.09144640174685,98.90439086088257
1,46,0.0,148.55765582798466,99.83892876846446,98.33844470641363
1,47,1.0,150.59544968753787,97.08478993570301,98.44740766597528
1,48,1.0,150.52849661307746,98.83301907633299,100.84044166406386
1,49,0.0,149.21358357311564,99.95610110030987,94.42049380304992
2,0,1.0,143.74860701673288,106.29221061803092,106.50712759976709
2,1,0.0,157.67992729583148,95.6457179781101,94.50972946941845
2,2,0.0,141.36954202361295,100.00493340861355,101.23094091848617
2,3,1.0,144.50988732856197,97.45259076598002,97.47177594670369
2,4,0.0,155.47877679509438,102.83138350115387,102.08427351429712
2,5,1.0,153.27380837074605,101.69124878427986,99.60244947523867
2,6,0.0,144.92540658834346,98.6647107359104,98.57492332906878
2,7,0.0,155.0882008789851,100.50899983020686,99.61864847077126
2,8,1.0,153.55384490025224,97.3250977849536,98.21415794861007
2,9,1.0,151.4520928632878,96.06011324727956,97.57568982022569
2,10,1.0,151.26544026998042,97.82401420785456,100.62205375391359
2,11,0.0,147.68940439402266,100.18852107978687,95.76148512331264
2,12,1.0,148.6952379237853,98.77505830663301,99.02601735849329
2,13,0.0,149.44311522906537,101.72890125292015,96.43543995043802
2,14,0.0,151.19624599473542,98.50620199538133,101.34917483916571
2,15,0.0,149.31258449568472,101.105256944294,97.53755132285393
2,16,0.0,150.50258734595113,98.84609995544236,101.64694551045812
2,17,1.0,149.79432810975382,99.53352827992934,97.18095532634075
2,18,0.0,149.17865528064016,99.73468620275604,100.28074327157815
2,19,1.0,150.10732223370135,100.26276806730058,99.67303308257361
2,20,0.0,151.4738223801237,98.89211402991731,97.95173958952725
2,21,1.0,150.00184595937506,97.94026452130117,99.18087080427999
2,22,1.0,149.3997178599621,97.52373169326081,100.7630241383191
2,23,1.0,150.83570556865917,95.16047415687184,97.70266459902834
2,24,0.0,148.18026847816841,103.8113810406667,98.68173747310789
2,25,1.0,149.73660557162626,102.32348494328203,99.83715437727365
2,26,0.0,149.82413889954807,97.97591889150773,95.80549873347307
2,27,1.0,149.62383932934083,98.1039925323492,99.1482452730146
2,28,0.0,149.12677123293483,100.07033272632151,97.17505347671263
2,29,0.0,150.13146125574576,99.7127140095011,100.2381712053824
2,30,1.0,150.77901999732674,97.62350310366406,97.91662856713421
2,31,0.0,148.9121119455574,101.34586757627609,102.73272425524993
2,32,0.0,151.39268407383807,98.2804144624818,94.54992100072288
2,33,1.0,151.18227569123954,93.48566352782909,99.9676669757661
2,34,0.0,148.3524891275092,104.58008121770858,96.36649896015139
2,35,1.0,148.93423864514006,104.06413302952708,101.88021718040163
2,36,1.0,150.74135482079657,101.52011082137184,98.75046968368656
2,37,0.0,148.4961672272904,97.15402973024658,100.23648045440719
2,38,0.0,151.03203635293522,102.0912796328988,96.4559426848668
2,39,0.0,148.65210920229381,99.34182993367753,100.96893563143428
2,40,1.0,148.90212306028224,99.26615439385353,98.14689735821186
2,41,1.0,148.60906071571708,97.3352814462761,99.69580955342222
2,42,1.0,152.1821490360444,95.87101313449303,98.7276187326392
2,43,0.0,145.96087688216627,102.95531185202059,100.04147152502885
2,44,1.0,147.52316850307363,98.87535750671798,98.8525559108535
2,45,0.0,152.04096027028925,101.85333413072021,95.88900041310609
2,46,0.0,147.65023821161083,98.47115474707194,99.71772366940593
2,47,0.0,149.94676499676953,99.88763860177983,101.84715296622639
2,48,1.0,149.56387243886795,98.7124851475795,98.12751356505233
2,49,1.0,150.15311849765678,98.79662306221108,101.12133339538916
3,0,0.0,162.99104833033627,119.65454330325363,97.30052682375663
3,1,0.0,134.93917620753288,86.38911265940177,98.37515723499536
3,2,1.0,141.591760032819,88.23700150420112,96.9642434236361
3,3,0.0,159.33924333789426,107.6777834732289,100.38007730692003
3,4,0.0,139.93915985263746,94.226730857286,96.67447677989092
3,5,0.0,159.51262103254894,103.9318818201392,101.98904231324462
3,6,1.0,156.03058305431333,101.11183404606432,95.7917497465452
3,7,1.0,152.2490557391052,99.68923232914477,101.00213908520506
3,8,1.0,151.30011097310916,97.38061343388202,96.5970773516505
3,9,1.0,150.8108414496729,96.7738044351232,97.69346587770266
3,10,0.0,148.41419762873758,100.78148499556931,101.71784310013082
3,11,0.0,151.1615216689564,99.06065063439024,94.64195936194795
3,12,0.0,148.23180608689967,102.47480432986113,99.1451278873536
3,13,0.0,151.3653469818424,96.62207041035687,96.73315334637643
3,14,0.0,148.3273096996812,101.72445123768604,102.85235583233784
3,15,1.0,149.1651713763869,100.81533963599495,97.75892392427664
3,16,0.0,150.11724651978716,100.71260204691244,99.51658649487011
3,17,1.0,150.76944236327842,98.45303772445041,100.09605805479426
3,18,0.0,147.61629000466226,101.62489413936954,97.1463178200029
3,19,1.0,147.55401511786292,102.46048844050533,99.34978611658543
3,20,1.0,148.29164254044514,102.24660119604522,97.60394991623774
3,21,0.0,151.46125534729597,99.487671661746,98.33843191340625
3,22,1.0,151.22169011496783,99.20376124118157,100.02346225278202
3,23,0.0,146.8448243030633,98.93997989866045,100.1510541504857
