@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute Default {0.0, 1.0}
@attribute Income real
@attribute Expenses real
@attribute TotalCredit real


@data

0,0,0.0,163.18629650745171,101.49362785937035,77.16988411999259
0,1,1.0,156.5292011191103,95.63041978620137,78.74244270380564
0,2,0.0,141.96842139351122,68.22240038190724,75.87204246836885
0,3,1.0,146.16279283731643,65.57636730040981,81.4497621274195
0,4,0.0,153.1845751282158,88.02727652337614,78.88170348614261
0,5,1.0,152.28859810908872,85.42827321661802,78.75943520190907
0,6,1.0,152.38910663133592,82.9868617643469,79.98747186915887
0,7,0.0,148.02176150883648,80.37688604282611,79.8144635791121
0,8,1.0,149.13994961799574,78.22305038934988,80.06634342593743
0,9,0.0,151.0015353055529,80.9133676236395,76.62621464080735
0,10,1.0,151.09773663307698,78.07555855564252,82.36674065815359
0,11,1.0,150.04531233898504,77.1166992528731,76.18716362781461
0,12,0.0,149.6334094072857,81.1362961846542,82.31177107995819
0,13,1.0,150.68401499248733,77.31187813407972,76.75054045155794
0,14,1.0,150.10408969978607,74.65475917963951,78.32792372534304
0,15,1.0,149.2687415036779,73.23645990492759,79.22350390761189
0,16,1.0,150.5932267699652,73.6260136650354,77.3225912496636
0,17,0.0,148.9446839144128,85.15371449981477,80.00206296613365
0,18,0.0,151.7936215272792,76.9229509129158,74.20915321232141
0,19,1.0,150.8745967979034,75.95311388468699,82.0883066724828
0,20,0.0,149.4442100099339,83.64929504746357,74.38485815064385
0,21,0.0,149.4291249382855,77.1772728733309,80.30472233589147
0,22,1.0,149.99768431244993,74.42617106360586,78.96241726731749
0,23,0.0,149.0725604430273,83.68011289859061,81.40341813183397
0,24,1.0,148.57126939131658,80.37953006062858,79.03725208185529
0,25,1.0,150.2036054467348,79.57003140180512,80.32940842289997
0,26,1.0,150.88027556279712,77.207242120156,78.01074339981437
0,27,0.0,148.20515730078947,79.47789754258241,78.92601029002925
0,28,0.0,151.08874238146075,79.66740772116184,80.0505543072901
0,29,1.0,150.98163436870203,77.16734046296949,78.98676629855676
0,30,0.0,146.58949775085338,80.2962740790757,81.32340405262696
0,31,1.0,147.8498150750043,80.44853626150409,78.93669226460739
0,32,0.0,151.78780615413234,80.65451967480749,79.52736799332939
0,33,0.0,146.82973242900465,76.91447868512472,77.3365557772156
0,34,1.0,147.94547268389348,78.00317931148899,79.59904124920062
0,35,0.0,153.00861542580665,80.1000354551362,78.97738232004059
0,36,0.0,145.35861657170616,77.77043340671888,75.64412274884039
0,37,1.0,146.50057200475487,78.37026687615769,80.40978736740321
0,38,0.0,152.5795588867811,81.77724837902413,76.08397826672409
0,39,1.0,151.82832245223892,80.61450502924207,78.4181984884126
0,40,1.0,150.01012226733187,80.09313886102233,78.27553179569676
0,41,0.0,148.75943096056275,81.78182381905144,82.11378369521691
0,42,1.0,150.09195250630324,79.22092068318598,79.6665205623285
0,43,0.0,149.53087651383626,79.88567029478098,79.689846503383
0,44,1.0,150.04395821617632,80.33293516675324,79.40878525991674
0,45,0.0,148.67429347007044,79.0626091423843,76.01095464105386
0,46,1.0,149.0640234999704,77.19152527860491,81.27335972135057
0,47,0.0,148.95699605292285,81.17782420985284,75.91795039529302
0,48,1.0,149.14637856822256,78.45211484637157,79.82494450645561
0,49,1.0,149.63798718611557,77.21928247200577,79.46331507549515
1,0,0.0,164.6841244256898,103.0415305816239,72.38796806295099
1,1,0.0,133.48154779887807,64.28326492026385,83.14579833411966
1,2,1.0,140.64438237080537,66.79365178772302,75.91948732293811
1,3,0.0,159.04468324303033,90.6321751752376,78.39874013871935
1,4,0.0,139.04934433838633,71.14644662686489,82.13772478011184
1,5,0.0,161.38726002625953,86.76701806756112,76.14454000584244
1,6,1.0,156.84706511347756,85.84348575151246,77.95777182619707
1,7,1.0,153.87554214942233,83.05600788175681,78.5967850775537
1,8,0.0,145.61425005499612,76.40239531227775,82.43167116897672
1,9,0.0,153.54601807719166,81.80131162215123,78.92470071623168
1,10,1.0,152.29140757437983,78.20053474507543,78.21875106115071
1,11,1.0,151.45725905107008,76.69079708601004,79.90122502102665
1,12,0.0,147.71187041043618,80.76044060000345,76.774713234754
1,13,1.0,148.08860560087209,79.15457097245898,79.26386142013469
1,14,0.0,151.4106283223585,80.45749185641125,78.96034304564172
1,15,1.0,150.78760186672073,79.41949304026267,78.5955444392226
1,16,0.0,149.46754614977272,81.94146911876342,79.6565447952171
1,17,1.0,150.3150279235844,78.60003953066422,76.70429942848922
1,18,0.0,148.9663549398277,80.19563383908398,78.86676094245186
1,19,0.0,150.61687008371635,79.85023272199693,77.95475906947344
1,20,1.0,151.0945884999136,78.1698351894867,78.84225243699227
1,21,1.0,150.8916960807595,77.02439173731935,79.91752875739414
1,22,1.0,149.70859728078477,76.00020208642277,77.8548268440795
1,23,1.0,150.7695663067671,75.5309494326175,77.54222463067538
1,24,0.0,148.10546393735436,82.19925955918724,79.33365462359852
1,25,0.0,149.23504820706205,78.31586704129634,76.89543767389313
1,26,0.0,149.76056664197753,82.61464011800211,79.62598838602348
1,27,1.0,150.79605870888383,81.23051148517179,77.87786143870191
1,28,0.0,146.9053931421891,80.45793253526719,79.34972684542423
1,29,1.0,147.92435078019085,81.48017160742873,78.16204486646996
1,30,1.0,148.350518693688,82.62575765497031,80.39354795990327
1,31,0.0,150.46738463539947,77.20857585452677,76.48308638872295
1,32,1.0,151.0225282895185,76.50972987092905,79.62161084654583
1,33,0.0,148.33193921010252,82.03207553386693,79.96290521242021
1,34,1.0,148.55881346737107,80.8111535418738,77.07742220766248
1,35,0.0,151.77735981972512,79.48529980203152,81.68059663636302
1,36,1.0,150.93711880500157,78.56102045561184,78.95572047079865
1,37,0.0,147.60675109500386,80.77182288688044,79.1256372560993
1,38,0.0,152.03041062236233,80.15904523618295,80.41288540853675
