@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute Default {0.0, 1.0}
@attribute Income real
@attribute Expenses real
@attribute TotalCredit real


@data

0,0,0.0,163.18629650745171,171.49362785937035,147.1698841199926
0,1,1.0,156.5292011191103,165.63041978620137,148.74244270380564
0,2,0.0,141.96842139351122,138.22240038190722,145.87204246836885
0,3,1.0,146.16279283731643,135.5763673004098,151.4497621274195
0,4,0.0,153.1845751282158,158.02727652337614,148.8817034861426
0,5,1.0,152.28859810908872,155.428273216618,148.75943520190907
0,6,1.0,152.38910663133592,152.9868617643469,149.98747186915887
0,7,0.0,148.02176150883648,150.37688604282613,149.8144635791121
0,8,1.0,149.13994961799574,148.22305038934988,150.06634342593742
0,9,0.0,151.0015353055529,150.91336762363952,146.62621464080735
0,10,1.0,151.09773663307698,148.07555855564252,152.3667406581536
0,11,1.0,150.04531233898504,147.1166992528731,146.1871636278146
0,12,0.0,149.6334094072857,151.1362961846542,152.3117710799582
0,13,1.0,150.68401499248733,147.31187813407973,146.75054045155792
0,14,1.0,150.10408969978607,144.6547591796395,148.32792372534306
0,15,1.0,149.2687415036779,143.23645990492759,149.2235039076119
0,16,1.0,150.5932267699652,143.6260136650354,147.3225912496636
0,17,0.0,148.9446839144128,155.15371449981475,150.00206296613365
0,18,0.0,151.7936215272792,146.92295091291578,144.2091532123214
0,19,1.0,150.8745967979034,145.95311388468699,152.0883066724828
0,20,0.0,149.4442100099339,153.64929504746357,144.38485815064385
0,21,0.0,149.4291249382855,147.1772728733309,150.30472233589146
0,22,1.0,149.99768431244993,144.42617106360586,148.96241726731748
0,23,0.0,149.0725604430273,153.6801128985906,151.40341813183397
0,24,1.0,148.57126939131658,150.37953006062858,149.03725208185529
0,25,1.0,150.2036054467348,149.57003140180512,150.32940842289997
0,26,1.0,150.88027556279712,147.207242120156,148.01074339981437
0,27,0.0,148.20515730078947,149.4778975425824,148.92601029002927
0,28,0.0,151.08874238146075,149.66740772116182,150.0505543072901
0,29,1.0,150.98163436870203,147.1673404629695,148.98676629855674
0,30,0.0,146.58949775085338,150.2962740790757,151.32340405262696
0,31,1.0,147.8498150750043,150.4485362615041,148.9366922646074
0,32,0.0,151.78780615413234,150.6545196748075,149.5273679933294
0,33,0.0,146.82973242900465,146.91447868512472,147.33655577721558
0,34,1.0,147.94547268389348,148.003179311489,149.59904124920064
0,35,0.0,153.00861542580665,150.1000354551362,148.9773823200406
0,36,0.0,145.35861657170616,147.7704334067189,145.6441227488404
0,37,1.0,146.50057200475487,148.37026687615767,150.40978736740323
0,38,0.0,152.5795588867811,151.77724837902412,146.0839782667241
0,39,1.0,151.82832245223892,150.61450502924208,148.4181984884126
0,40,1.0,150.01012226733187,150.09313886102234,148.27553179569676
0,41,0.0,148.75943096056275,151.78182381905145,152.1137836952169
0,42,1.0,150.09195250630324,149.220920683186,149.66652056232851
0,43,0.0,149.53087651383626,149.88567029478097,149.689846503383
0,44,1.0,150.04395821617632,150.33293516675323,149.40878525991673
0,45,0.0,148.67429347007044,149.0626091423843,146.01095464105384
0,46,1.0,149.0640234999704,147.19152527860493,151.27335972135057
0,47,0.0,148.95699605292285,151.17782420985284,145.91795039529302
0,48,1.0,149.14637856822256,148.4521148463716,149.8249445064556
0,49,1.0,149.63798718611557,147.21928247200577,149.46331507549516
1,0,0.0,164.6841244256898,173.0415305816239,142.387968062951
1,1,0.0,133.48154779887807,134.28326492026383,153.14579833411966
1,2,1.0,140.64438237080537,136.79365178772304,145.91948732293812
1,3,0.0,159.04468324303033,160.6321751752376,148.39874013871935
1,4,0.0,139.04934433838633,141.14644662686487,152.13772478011182
1,5,0.0,161.38726002625953,156.7670180675611,146.14454000584243
1,6,1.0,156.84706511347756,155.84348575151247,147.95777182619707
1,7,1.0,153.87554214942233,153.0560078817568,148.5967850775537
1,8,0.0,145.61425005499612,146.40239531227775,152.43167116897672
1,9,0.0,153.54601807719166,151.80131162215125,148.92470071623168
1,10,1.0,152.29140757437983,148.20053474507543,148.2187510611507
1,11,1.0,151.45725905107008,146.69079708601004,149.90122502102665
1,12,0.0,147.71187041043618,150.76044060000345,146.77471323475402
1,13,1.0,148.08860560087209,149.15457097245897,149.2638614201347
1,14,0.0,151.4106283223585,150.45749185641125,148.9603430456417
1,15,1.0,150.78760186672073,149.41949304026267,148.5955444392226
1,16,0.0,149.46754614977272,151.94146911876342,149.65654479521712
1,17,1.0,150.3150279235844,148.60003953066422,146.70429942848924
1,18,0.0,148.9663549398277,150.19563383908397,148.86676094245186
1,19,0.0,150.61687008371635,149.85023272199692,147.95475906947345
1,20,1.0,151.0945884999136,148.16983518948672,148.84225243699228
1,21,1.0,150.8916960807595,147.02439173731935,149.91752875739414
1,22,1.0,149.70859728078477,146.00020208642277,147.8548268440795
1,23,1.0,150.7695663067671,145.5309494326175,147.54222463067538
1,24,0.0,148.10546393735436,152.19925955918723,149.3336546235985
1,25,0.0,149.23504820706205,148.31586704129634,146.89543767389313
1,26,0.0,149.76056664197753,152.61464011800211,149.62598838602347
1,27,1.0,150.79605870888383,151.2305114851718,147.87786143870193
1,28,0.0,146.9053931421891,150.4579325352672,149.34972684542424
1,29,1.0,147.92435078019085,151.48017160742873,148.16204486646996
1,30,1.0,148.350518693688,152.6257576549703,150.3935479599033
1,31,0.0,150.46738463539947,147.20857585452677,146.48308638872294
1,32,1.0,151.0225282895185,146.50972987092905,149.62161084654582
1,33,0.0,148.33193921010252,152.03207553386693,149.96290521242022
1,34,1.0,148.55881346737107,150.8111535418738,147.0774222076625
1,35,0.0,151.77735981972512,149.48529980203153,151.68059663636302
1,36,1.0,150.93711880500157,148.56102045561184,148.95572047079864
1,37,0.0,147.60675109500386,150.77182288688044,149.1256372560993
1,38,0.0,152.03041062236233,150.15904523618295,150.41288540853677
1,39,1.0,151.56288753626902,148.9337674496114,147.7168706587465
1,40,0.0,147.92215458310787,151.1465900434784,150.72615658182576
1,41,1.0,148.0849906857271,148.80731656365472,147.98832235383549
1,42,0.0,152.12956227444568,149.61748590287957,150.51831849661232
1,43,1.0,150.71351536112817,150.32892281543263,147.70223414950868
1,44,0.0,148.9231983754855,151.38795301718775,152.25703980009715
1,45,1.0,149.71913768168292,150.09144640174685,148.90439086088256
1,46,0.0,148.55765582798466,149.83892876846446,148.3384447064136
1,47,1.0,150.59544968753787,147.08478993570301,148.44740766597528
1,48,1.0,150.52849661307746,148.833019076333,150.84044166406386
1,49,0.0,149.21358357311564,149.95610110030987,144.42049380304994
2,0,1.0,143.74860701673288,156.2922106180309,156.5071275997671
2,1,0.0,157.67992729583148,145.6457179781101,144.50972946941843
2,2,0.0,141.36954202361295,150.00493340861354,151.23094091848617
2,3,1.0,144.50988732856197,147.45259076598003,147.4717759467037
2,4,0.0,155.47877679509438,152.83138350115388,152.08427351429714
2,5,1.0,153.27380837074605,151.69124878427988,149.60244947523867
2,6,0.0,144.92540658834346,148.6647107359104,148.57492332906878
2,7,0.0,155.0882008789851,150.50899983020688,149.61864847077126
2,8,1.0,153.55384490025224,147.32509778495358,148.21415794861008
2,9,1.0,151.4520928632878,146.06011324727956,147.57568982022568
2,10,1.0,151.26544026998042,147.82401420785456,150.62205375391358
2,11,0.0,147.68940439402266,150.18852107978688,145.76148512331264
2,12,1.0,148.6952379237853,148.775058306633,149.02601735849328
2,13,0.0,149.44311522906537,151.72890125292014,146.43543995043802
2,14,0.0,151.19624599473542,148.50620199538133,151.3491748391657
2,15,0.0,149.31258449568472,151.105256944294,147.53755132285394
2,16,0.0,150.50258734595113,148.84609995544236,151.64694551045812
2,17,1.0,149.79432810975382,149.53352827992933,147.18095532634075
2,18,0.0,149.17865528064016,149.73468620275605,150.28074327157813
2,19,1.0,150.10732223370135,150.26276806730058,149.67303308257362
2,20,0.0,151.4738223801237,148.8921140299173,147.95173958952725
2,21,1.0,150.00184595937506,147.94026452130117,149.18087080427998
2,22,1.0,149.3997178599621,147.52373169326083,150.7630241383191
2,23,1.0,150.83570556865917,145.16047415687186,147.70266459902834
2,24,0.0,148.18026847816841,153.8113810406667,148.6817374731079
2,25,1.0,149.73660557162626,152.323484943282,149.83715437727366
2,26,0.0,149.82413889954807,147.97591889150775,145.8054987334731
2,27,1.0,149.62383932934083,148.1039925323492,149.1482452730146
2,28,0.0,149.12677123293483,150.0703327263215,147.17505347671263
2,29,0.0,150.13146125574576,149.7127140095011,150.2381712053824
2,30,1.0,150.77901999732674,147.62350310366406,147.9166285671342
