@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute Income real
@attribute Expenses real
@attribute TotalCredit real


@data

0,0,143.92421717988663,146.30975283239707,110.03960608298398
0,1,148.12003295065702,116.34474193480595,144.30754379798088
0,2,148.25787698693304,148.8989264356197,115.63670479993654
0,3,149.01366215715746,111.778054883034,143.84994842757268
0,4,146.18034248401645,163.47492088412247,112.52091779171394
0,5,146.05470050903693,102.23648761747835,146.42665727874154
0,6,148.571601453521,165.83301548695906,112.49324514035028
0,7,149.36425007476925,90.21223845292502,149.79625772919914
0,8,151.9158880891937,169.21971210984128,112.0679870834025
0,9,152.48153441887808,79.97171738403195,149.72432145430258
0,10,153.72002843832334,173.36710556174143,108.70532646241925
0,11,151.05646132148053,77.3543600273929,153.19469253907056
0,12,150.22415539916247,188.2744676442254,102.66587518599982
0,13,150.68471959813527,60.326825226521294,161.16371627337753
0,14,150.27389315215547,205.13365115846182,95.67296458114292
0,15,150.4359594956868,43.84090983540443,166.4391165221501
0,16,152.3931891417998,219.79890955457728,88.08188047216616
0,17,150.22772106000463,28.388662639549977,173.5181327418942
0,18,148.76523130704774,246.58421711425495,80.51751007068367
0,19,150.82957381957507,6.820348615631019,184.45729222244807
0,20,151.03532663705076,281.9472172062426,68.28742181650586
0,21,149.01886179468593,37.8482804050804,199.99312779122897
0,22,150.69668713244067,317.1585140681981,51.1214434457668
0,23,151.8304486540254,86.15533291523832,215.18956010019772
0,24,150.87639441728226,372.4237214068445,32.64067075779573
0,25,152.0795614626672,151.8967023096751,239.91952687415937
0,26,151.77819122010402,441.18463077800516,4.764642321345676
0,27,149.85580488181014,222.4133361172848,268.5358236616279
0,28,151.142897628353,524.5377540358402,27.614209169708033
0,29,151.27766280818432,320.8988718783019,309.250727906819
0,30,152.0076117736592,631.855196986581,73.01042032313649
0,31,152.7481172663361,445.4201410736367,358.8767759984175
0,32,151.74007255759614,777.0002826131301,127.42293404300193
0,33,152.41513061377535,610.4745151631188,420.1561868348746
0,34,150.26346706294828,964.9468484766396,201.86135365261953
0,35,150.01112066311745,811.7992016206022,503.67257596805007
0,36,148.9118257232398,1198.5983857029012,293.5518178194901
0,37,149.59023113855594,1078.5916220846884,608.4750951956643
0,38,150.41685027561806,1495.3971517069094,411.45135163105385
0,39,151.4557179428447,1417.9924961447823,741.9853214417968
0,40,150.45094446064738,1877.3381738085648,562.6825034564744
0,41,150.35590001318633,1847.709190924248,911.9250439803523
0,42,147.7789904434937,2372.4073383497607,754.261304778606
0,43,147.3299318301418,2396.789634265572,1128.4309863252774
0,44,147.8647886110847,2994.8909869920335,1001.6070276727064
0,45,147.88414751918555,3104.070356288635,1407.715436019015
0,46,147.27540451574632,3794.38072237571,1316.7837367060085
0,47,149.72867000954696,4013.442219402623,1765.6291319297793
0,48,149.20530717763697,4817.743024893693,1720.7971079302988
0,49,149.30885717766347,5168.300385878197,2222.201872757815
1,0,141.97326590644457,150.4063062955337,108.46788332898032
1,1,145.33109097124634,120.67149295649267,143.85953992832435
1,2,148.71337995560404,143.05081839940334,116.74049331357959
1,3,150.30422098196175,112.46181974083785,141.25498360672074
1,4,151.0619680665736,143.9248613179773,118.4102480271361
1,5,149.04258491624324,118.73092410179274,137.18541236003702
1,6,148.74117817122303,145.27215692955943,122.78497404731102
1,7,150.21424819389145,111.32206303031431,135.6954585231309
1,8,151.09539799406727,147.22822701561503,124.09036336570209
1,9,152.09053435754498,103.52218044553747,137.12747367354132
1,10,151.079308083432,159.4643813703007,119.38604344966313
1,11,149.9241108078787,93.94004917568846,143.0121367184417
1,12,148.76062001095684,174.4996153320673,113.17422912601488
1,13,148.29216823034616,83.37586677429925,150.07942008781615
1,14,149.6288866994047,182.52909492941325,106.34428591425802
1,15,150.08337587799943,69.66293049802717,155.2498626562864
1,16,149.5462071131265,199.93766363608256,100.30986485459043
1,17,149.5718939600783,50.8450018681515,161.78606059039018
1,18,148.8523013337276,221.57500467268193,91.50502029176596
1,19,149.4225101033181,27.07367533021511,171.13028306141837
1,20,147.55546944462196,252.5904651933226,82.08755861731456
1,21,148.7795585485628,6.988537955074378,185.80550858614214
1,22,150.47475840786637,284.5444872685904,67.64411638160678
1,23,150.97531859633705,50.65052843771275,198.0166063967268
1,24,151.73715666775934,324.5170780618938,52.30930605015422
1,25,150.22156188775963,91.16975709561927,216.35872319240633
1,26,149.93912143311812,378.6108647053897,32.009210735844476
1,27,151.0632281465435,155.6368767546902,241.70566921153582
1,28,149.51849292845242,451.0131621989213,3.9252288246193103
1,29,150.59491874862908,235.86090700846734,270.6702432299844
1,30,149.98451225272635,542.7553578799045,32.859314283239996
1,31,150.09529437410072,339.2190995024274,312.05927916532454
1,32,150.26251776873707,657.9442381640383,78.6297945739081
1,33,150.067871006733,465.89953572965317,364.1630321122615
1,34,150.48738284533334,800.7352345727237,137.02349490430856
1,35,148.02157984554714,623.4103005275333,429.75687695939615
1,36,150.98070176760058,978.4245097552266,208.59185411246528
1,37,150.70005759023016,829.8221015150791,509.9660355662042
1,38,151.05865436851852,1211.6491797612023,298.8340415841541
1,39,152.13812141883628,1101.4827934433033,613.6509100588428
1,40,150.30177816361092,1520.5067808397835,418.5651856325767
1,41,151.28711809236162,1447.6538586762495,749.8917284481661
1,42,153.0253768516981,1904.8670730953654,572.0275754901584
1,43,152.86069181375197,1885.623763248769,922.8130491313163
1,44,152.28847270613892,2400.0349865434478,766.4346193897438
1,45,149.62067315384274,2437.0458118764054,1143.9920087394282
1,46,150.94223295852882,3031.744897261386,1019.3154869685154
1,47,150.6397119759752,3155.1093375516284,1428.3401825903577
1,48,148.22749872591916,3850.8113010297484,1337.8611785841904
1,49,151.16011916134693,4083.1996545605325,1789.9313104491494
